GKODE,GKODN
2583894.358,1207615.315
2612410.356,1155209.393
2610632.311,1188643.132
2619698.45,1192446.753
2628718.139,1170022.191
2620289.695,1184956.849
2589767.006,1213934.455
2603612.71,1161586.422
2587315.546,1147734.042
2610394.176,1150508.619
2606422.262,1207593.4
2608425.139,1213610.767
2613777.022,1235755.844
2663890.442,1176576.866
2613974.0,1174306.0
2608292.767,1191725.154
2595470.375,1236048.259
2612853.775,1189584.765
2610692.009,1199107.81
2590835.517,1216226.233
2589635.31,1227334.485
2599390.0,1209768.0
2588551.524,1219317.623
2616172.867,1185634.433
2610377.167,1180565.394
2608892.148,1215651.246
2600772.821,1205348.472
2606265.123,1196075.31
2601416.071,1167711.391
2592234.163,1224788.531
2610911.28,1197457.151
2621915.135,1232347.453
2642691.428,1163525.1
2594594.4,1213322.609
2585390.238,1226853.368
2598900.673,1203176.38
2589403.403,1152455.034
2615019.75,1184367.433
2656225.274,1175072.444
2601927.468,1199057.197
2611731.092,1180893.972
2586267.962,1146436.404
2613089.456,1233324.296
2617894.733,1220643.758
2626201.69,1230441.121
2647647.081,1177646.514
2609165.185,1183162.106
2624106.799,1193112.147
2601238.596,1200641.711
2598400.565,1222923.789
2590179.604,1214013.499
2606963.415,1218232.722
2594227.739,1213299.953
2631251.793,1218314.706
2615360.586,1235811.0
2598490.561,1199408.461
2599400.6,1198632.823
2586899.857,1220060.289
2574591.529,1213139.602
2617530.679,1205531.642
2603300.363,1189626.127
2588314.622,1232089.024
2595265.279,1161070.439
2588450.612,1194799.652
2614749.907,1181585.453
2598627.705,1199015.337
2627393.057,1229244.485
2599478.215,1146534.042
2617280.099,1212948.233
2606953.741,1181864.789
2629099.649,1232056.735
2593983.284,1225554.992
2604635.705,1181555.175
2615363.797,1180077.691
2617515.757,1221382.545
2598684.644,1186146.868
2592862.603,1225104.21
2609107.015,1178246.016
2613143.311,1211420.918
2598810.968,1199132.933
2604762.429,1203931.59
2615587.617,1198331.808
2617771.568,1221241.007
2604673.394,1202785.749
2626855.919,1214490.883
2585947.334,1220623.747
2632735.65,1170323.97
2609632.311,1148816.793
2605946.37,1214793.683
2615616.328,1177727.13
2633520.86,1166577.052
2617308.993,1198509.143
2604816.031,1211242.505
2587857.213,1219123.112
2586865.284,1207448.161
2613967.86,1179765.628
2635433.706,1164562.55
2622548.362,1178102.811
2592607.068,1224910.77
2625682.916,1228336.343
2597039.364,1193685.061
2613820.951,1180265.655
2616554.111,1207814.473
2605040.64,1211372.713
2588418.211,1146579.987
2655954.537,1178158.266
2595168.709,1202090.532
2624001.331,1203175.925
2614861.731,1194841.011
2613721.378,1176723.642
2581554.587,1235737.398
2599159.67,1224076.61
2628886.745,1232363.705
2603449.181,1193933.938
2592701.369,1138931.95
2579120.79,1222478.274
2577362.244,1226893.458
2600771.051,1201951.466
2585577.168,1219919.872
2605702.34,1208643.927
2625769.2,1230187.25
2599926.87,1237232.062
2611842.009,1197704.347
2622526.896,1167715.298
2587700.418,1232140.677
2611276.365,1178974.688
2593996.654,1206439.02
2653366.854,1178067.317
2583108.64,1215188.728
2588333.646,1146822.271
2657725.53,1174934.363
2591411.599,1220529.832
2615663.242,1190785.967
2621430.578,1206448.994
2608640.779,1219533.902
2641879.232,1162514.606
2590164.921,1213054.37
2626362.404,1227294.919
2588244.92,1219208.939
2605588.222,1184213.432
2599824.924,1208244.245
2600817.699,1198490.27
2613532.747,1180788.765
2623094.414,1207914.943
2598434.082,1178947.74
2629519.978,1185723.3
2575417.877,1204827.901
2620137.951,1227229.194
2605537.497,1198048.258
2626276.173,1181829.915
2594304.032,1225410.773
2624901.551,1231961.055
2576880.702,1214759.072
2583178.867,1211956.004
2604383.166,1197308.488
2628087.006,1189460.894
2598893.814,1198024.981
2595403.731,1221065.959
2595352.112,1180711.531
2610350.394,1180719.296
2607663.867,1200160.334
2619464.437,1207218.688
2580017.055,1227465.304
2620713.569,1164076.055
2575451.688,1230395.275
2594190.956,1201860.078
2593452.706,1223202.159
2606715.063,1217436.108
2618728.711,1170616.576
2577834.672,1210425.037
2586393.855,1221723.137
2595289.342,1236411.052
2656501.428,1175789.551
2613330.648,1212141.094
2592768.685,1153638.221
2604764.282,1207074.779
2629652.576,1221011.767
2576943.092,1218348.677
2623206.023,1195133.425
2617441.493,1193660.257
2618132.143,1230967.152
2657913.424,1177393.876
2592119.349,1141590.901
2614199.781,1158182.284
2618432.392,1168480.638
2598449.593,1197106.641
2600666.074,1205811.806
2608970.272,1196969.549
2595239.537,1199860.108
2589096.487,1151284.462
2580617.049,1232581.567
2619779.956,1226681.051
2605174.458,1207631.353
2614111.324,1190386.118
2625926.838,1181977.792
2620041.865,1164192.386
2615813.343,1205319.11
2606309.499,1215311.798
2622186.248,1194266.225
2612331.123,1185850.469
2615346.916,1178724.192
2609207.636,1205992.634
2609452.941,1200467.335
2589411.685,1217304.628
2633157.707,1169793.898
2584788.059,1194632.671
2632325.83,1168205.433
2625186.87,1221022.281
2599771.361,1138518.371
2620132.202,1173692.405
2608109.025,1194287.871
2599174.044,1148799.575
2599794.64,1202393.344
2622810.162,1172269.412
2614033.115,1176266.822
2605264.763,1184607.544
2620958.176,1220866.349
2620310.511,1164739.855
2583988.751,1199275.753
2594237.305,1235637.839
2596940.369,1199754.064
2581882.453,1229855.666
2608065.823,1197404.672
2633152.075,1171271.423
2610053.042,1180121.061
2616321.477,1160353.11
2589560.481,1209822.982
2616864.898,1207319.394
2600270.048,1200409.279
2602606.792,1192307.437
2611740.756,1176949.879
2619417.275,1226115.505
2586618.28,1205945.212
2587746.993,1219660.288
2591971.061,1177922.909
2613449.862,1178276.797
2632266.633,1168273.529
2613437.681,1211470.551
2623150.537,1180919.362
2589753.264,1214111.733
2600053.124,1205220.433
2599427.667,1166318.68
2618817.214,1225796.399
2612219.648,1183526.337
2605075.527,1198106.084
2609742.896,1191899.498
2636423.865,1177252.397
2604238.003,1197952.216
2613662.967,1211313.07
2590891.897,1219801.891
2617980.728,1175603.308
2604562.811,1203016.807
2660176.873,1172684.551
2600733.884,1201726.011
2622112.535,1143766.039
2611902.771,1215804.059
2593364.417,1204306.006
2593573.35,1193544.489
2589468.167,1217819.277
2600535.792,1200112.373
2617188.104,1222703.804
2595777.232,1179995.1
2617600.124,1211724.722
2622912.565,1215945.118
2614740.068,1179491.069
2605581.517,1186128.104
2594349.048,1192566.016
2614588.394,1173983.816
2626296.464,1198876.156
2618515.374,1228015.008
2614537.576,1177310.508
2597673.515,1222339.662
2603845.038,1200160.437
2616205.883,1233849.017
2594821.831,1163675.609
2606474.74,1207598.182
2625633.482,1195626.904
2621622.148,1173527.782
2584306.037,1221715.73
2584707.459,1220146.004
2606721.603,1196056.199
2609107.186,1181000.995
2612664.106,1182970.952
2617140.637,1217201.059
2599925.916,1185532.863
2592039.386,1212853.09
2612436.943,1205800.717
2615074.206,1195667.333
2610795.651,1212988.653
2587402.896,1232156.983
2619283.147,1170189.045
2596309.288,1192857.562
2612693.94,1187035.186
2592433.077,1213388.81
2631306.79,1214358.475
2577401.77,1226985.997
2618701.349,1228003.314
2583618.041,1226578.854
2618962.891,1177710.495
2632225.793,1218383.338
2597179.86,1187406.634
2627327.533,1226464.317
2614624.421,1181758.395
2606497.06,1207479.027
2645677.332,1178245.101
2604552.336,1193364.874
2656241.672,1176119.269
2607166.066,1201005.725
2594469.29,1236169.715
2607873.808,1200939.477
2628559.464,1220936.551
2616235.914,1157897.732
2612197.072,1180610.404
2614570.528,1180044.273
2645001.348,1178502.211
2600029.201,1152846.353
2623321.906,1188144.314
2600097.451,1207618.544
2599062.222,1198814.776
2609808.881,1191644.582
2585872.36,1217787.761
2595875.547,1210251.572
2621554.716,1230261.94
2627034.186,1228626.324
2589961.347,1220930.304
2604186.195,1196947.751
2615903.863,1177395.328
2586920.078,1219330.3
2564564.646,1221118.157
2572655.65,1218019.937
2630688.167,1196310.186
2621073.373,1175559.669
2610990.405,1185509.284
2619979.576,1174395.376
2634908.332,1172397.044
2589872.412,1226524.713
2629116.236,1218722.567
2596324.023,1198882.195
2599641.007,1186443.354
2592389.256,1212336.039
2613553.113,1175890.909
2583340.846,1221186.458
2634819.626,1170407.296
2600859.25,1202287.883
2589891.922,1213241.007
2616362.641,1166117.913
2634192.143,1163581.765
2649947.32,1177407.477
2614586.834,1178200.715
2628674.715,1215707.978
2624436.635,1221649.783
2614122.123,1176973.593
2618124.487,1223516.45
2607182.931,1218865.986
2632118.111,1168851.205
2589505.274,1217607.267
2604123.792,1190947.291
2601030.964,1199616.3
2607811.367,1209043.15
2632037.123,1175256.864
2613930.233,1192400.761
2614317.961,1221604.638
2592414.575,1153058.133
2599704.149,1198371.163
2611156.738,1185281.712
2627633.395,1199363.778
2585680.0,1198188.039
2602865.46,1167810.132
2622074.98,1206611.359
2627040.584,1226468.14
2609661.71,1148327.873
2610444.433,1182608.555
2579421.02,1227542.836
2592662.962,1204272.533
2623348.1,1197926.559
2601387.412,1203971.914
2616691.972,1176502.96
2612539.227,1215768.949
2617624.582,1193332.661
2589678.443,1209930.5
2622841.5,1167640.5
2625843.045,1187596.158
2575184.965,1230727.076
2580289.256,1208110.264
2607178.084,1200932.421
2599305.268,1207597.511
2595412.237,1236013.162
2587810.863,1210647.448
2591786.509,1216668.902
2590672.431,1223105.304
2601767.75,1199492.954
2588923.125,1200746.54
2609414.321,1147798.858
2637804.286,1174345.818
2619664.379,1233766.108
2610939.457,1189027.625
2599325.444,1200564.805
2618346.917,1150507.525
2599633.048,1202672.371
2607819.499,1194762.386
2605099.524,1210508.75
2589708.966,1209860.098
2586297.461,1220717.33
2599320.33,1198663.068
2604099.333,1198211.543
2618963.971,1235410.01
2648515.751,1178045.425
2624040.798,1200107.642
2574015.043,1230464.485
2657167.772,1175466.61
2613554.073,1210764.355
2623700.306,1223483.291
2569678.315,1208012.236
2625645.863,1165589.243
2592885.395,1225054.641
2598203.845,1197834.965
2634587.453,1154976.136
2604936.308,1210753.054
2590533.917,1200741.578
2647253.197,1163914.576
2612677.82,1220249.316
2612941.37,1215395.519
2620492.771,1226718.539
2588022.748,1222053.079
2632274.46,1168196.447
2606532.759,1177056.804
2634640.592,1170630.61
2596028.859,1156196.356
2591780.584,1199737.352
2617664.405,1182929.816
2619690.172,1234669.447
2618054.157,1230998.766
2629983.088,1186945.982
2627095.065,1223608.502
2627303.369,1200786.455
2635025.127,1163331.508
2603262.973,1182527.966
2599668.183,1200446.193
2614375.777,1209839.806
2603842.082,1199875.152
2599598.581,1165568.774
2601458.508,1205360.533
2603019.051,1207370.416
2602016.944,1195317.493
2621114.696,1173942.478
2585658.512,1218224.701
2599481.254,1223657.169
2595099.719,1226159.242
2612363.612,1196653.505
2604807.911,1202099.184
2593156.936,1188014.864
2618918.786,1169981.919
2604024.788,1190214.627
2616205.475,1176805.76
2629246.707,1172409.341
2573549.473,1212370.786
2590995.457,1193691.101
2574545.419,1213176.842
2626408.298,1229492.424
2625190.907,1220568.094
2589855.698,1209998.938
2614130.316,1192666.092
2620400.686,1186214.761
2597417.627,1236736.367
2601524.904,1197942.875
2619040.61,1235415.284
2585816.662,1218150.818
2607817.612,1182271.773
2622945.816,1167353.519
2657634.448,1175360.714
2626408.155,1228324.097
2626053.474,1182160.588
2572745.815,1218229.286
2602263.232,1198238.524
2605565.124,1177863.666
2589153.459,1218387.279
2625663.508,1213024.265
2589524.579,1218323.74
2585883.886,1215250.46
2585694.23,1217706.764
2624599.574,1228163.479
2596396.229,1205104.643
2621517.0,1159297.0
2589772.605,1219150.365
2582318.741,1213935.645
2604051.508,1203021.053
2616009.271,1231496.398
2583623.757,1226601.454
2570368.059,1208329.42
2585879.869,1215394.654
2625541.709,1231907.891
2603207.669,1188496.429
2629167.364,1234758.14
2621218.965,1218940.136
2587643.286,1149910.292
2604844.78,1211297.927
2628281.786,1219298.329
2613295.626,1214780.259
2578144.221,1219529.674
2594084.698,1236073.103
2561151.04,1219477.431
2586821.502,1139481.609
2562168.91,1221658.003
2627451.261,1210527.971
2594538.258,1189782.865
2635495.192,1170741.141
2632969.608,1168473.535
2632994.297,1169535.346
2620690.498,1220618.833
2599216.781,1200151.355
2617726.59,1175497.478
2612187.496,1179334.075
2610610.597,1149406.147
2609001.095,1211596.295
2625474.291,1167061.519
2600317.32,1199048.258
2596877.9,1199881.92
2621154.214,1174072.175
2591610.472,1179529.279
2631778.388,1217548.801
2590896.402,1222057.083
2615834.437,1215697.641
2612793.957,1182485.948
2598226.688,1195871.689
2598603.472,1190459.385
2624042.24,1225974.434
2599352.67,1198419.8
2640073.311,1173343.177
2611706.934,1176820.871
2586532.227,1219822.736
2626543.203,1229354.821
2616887.804,1176131.287
2592948.079,1193480.315
2590651.386,1208745.887
2648430.257,1166763.118
2595797.751,1186659.418
2632171.523,1170367.911
2636490.025,1162201.841
2574236.186,1210035.253
2612045.894,1153112.653
2576787.8,1216527.8
2586300.331,1218060.792
2610714.828,1187669.546
2595748.69,1201768.829
2596698.958,1199713.609
2583948.25,1217961.925
2590216.391,1150985.888
2626304.656,1198984.827
2590854.404,1207953.349
2596237.359,1154511.745
2631716.566,1199787.685
2605251.996,1214050.873
2574654.513,1212917.561
2619662.834,1235061.297
2620849.574,1226019.705
2592675.775,1232435.006
2605383.311,1193270.643
2592566.453,1218678.297
2588059.825,1221964.433
2656811.365,1175444.02
2607780.282,1200810.662
2629055.252,1231787.297
2595268.887,1197235.256
2612670.632,1232938.009
2605820.828,1200575.393
2613842.846,1207976.567
2615410.002,1233717.564
2595614.572,1197729.496
2600784.019,1199726.888
2644936.479,1166221.914
2602479.736,1203308.232
2615738.978,1233013.551
2608043.058,1200507.616
2615351.923,1194825.97
2613870.493,1192100.117
2607320.782,1209358.068
2609126.613,1167173.241
2609088.897,1193023.667
2588899.693,1232172.489
2613674.232,1155211.931
2603705.836,1165832.261
2621378.066,1206284.956
2584250.511,1196516.484
2631711.243,1218659.847
2601517.151,1167771.148
2629314.056,1231649.872
2592458.711,1226455.923
2632756.535,1170880.197
2602946.531,1202451.817
2618858.885,1170466.026
2666482.98,1163169.48
2613493.365,1177989.755
2628724.006,1233803.089
2594701.805,1225949.488
2585626.554,1233670.413
2606961.329,1207484.472
2598139.243,1197301.128
2586211.302,1199424.016
2609801.543,1163586.854
2583126.809,1220010.555
2626673.026,1231349.408
2586475.85,1136808.9
2598752.201,1195913.729
2614479.561,1173966.888
2601794.174,1202886.904
2588709.13,1211091.289
2593947.915,1202512.595
2603562.478,1198178.823
2636003.315,1160263.93
2615363.098,1234883.116
2595251.566,1236043.261
2625038.59,1232109.569
2634744.311,1172198.935
2596146.0,1155773.354
2597716.382,1202694.731
2605589.219,1216000.79
2617883.387,1200968.992
2608505.547,1200310.179
2594328.464,1212926.604
2594778.701,1197425.305
2647209.22,1177344.351
2660250.768,1173031.403
2616501.684,1198700.968
2655836.522,1176348.785
2587690.697,1222407.345
2596700.789,1165425.098
2599160.996,1214110.678
2559359.781,1218084.121
2649111.863,1178845.623
2636385.335,1174009.337
2581967.718,1212604.817
2603145.897,1207411.392
2603241.567,1206674.109
2626838.576,1226428.251
2608637.131,1213689.73
2618496.36,1200283.212
2627167.378,1176014.932
2615233.439,1194901.412
2607750.749,1200328.529
2614515.306,1209117.974
2605004.923,1185678.024
2599516.097,1198725.233
2623932.053,1219032.311
2599853.922,1142020.021
2576337.368,1214491.148
2610454.98,1151018.269
2601188.804,1202571.985
2656798.426,1175944.074
2600409.547,1145423.357
2592955.913,1236021.165
2596751.313,1199625.289
2586822.533,1136684.419
2613801.05,1210882.522
2602114.739,1206167.44
2582397.848,1230049.003
2620170.367,1173583.478
2664946.927,1174616.274
2601343.656,1199625.944
2613707.106,1177866.147
2631552.779,1170903.679
2626981.721,1198919.844
2613768.024,1188007.13
2599434.048,1198464.813
2665175.708,1167533.402
2589660.199,1217560.203
2619016.518,1174561.869
2587140.489,1148790.872
2604180.279,1200442.638
2612925.748,1217553.994
2615066.332,1179002.193
2616778.19,1234186.058
2598873.904,1197287.734
2622948.383,1202824.687
2597681.003,1196900.458
2623675.898,1207233.926
2597307.816,1236523.447
2641211.598,1165257.186
2609548.602,1206178.334
2613735.686,1192482.403
2586960.017,1212191.367
2617377.848,1171193.839
2643952.181,1164345.16
2597604.419,1196662.835
2599188.83,1205915.976
2605411.462,1189730.668
2595330.573,1180623.836
2576389.584,1215719.957
2602983.637,1201249.641
2601564.51,1194474.978
2650139.399,1179017.303
2604094.359,1200399.998
2624071.627,1185256.263
2571421.687,1227335.186
2608414.741,1145681.013
2587543.296,1138683.423
2615060.745,1180828.965
2613754.209,1175131.898
2619952.475,1226178.146
2610215.443,1161212.274
2598089.514,1164705.062
2583198.777,1223655.848
2574334.235,1210295.241
2601012.169,1197745.102
2612662.014,1212214.298
2604818.304,1180624.008
2606833.734,1175393.353
2594922.755,1221021.615
2574509.818,1230490.138
2601576.164,1205409.338
2604457.774,1193441.048
2619385.835,1225235.075
2584455.443,1195382.706
2609411.067,1182894.481
2587626.516,1210516.171
2598218.046,1192391.392
2599013.525,1200502.314
2581997.026,1230085.906
2614856.897,1161191.331
2630641.599,1170517.172
2605499.179,1216048.354
2600968.364,1200748.581
2601611.144,1224475.711
2608716.696,1187683.008
2626244.079,1228607.488
2592986.971,1232391.669
2595930.858,1197211.294
2599955.593,1207583.79
2640163.117,1173572.433
2613602.259,1180388.127
2615350.389,1182191.867
2602295.553,1199952.947
2613312.786,1185484.619
2604661.654,1211035.716
2612999.505,1209717.572
2627208.597,1198952.643
