xtf_id,Address,PostCode,Municipality,Canton,BeginningOfOperation,InitialPower,TotalPower,MainCategory,SubCategory,PlantCategory,_x,_y
100660,Dählenweg 5,3600,Thun,BE,2015-11-23,7.25,7.25,maincat_2,subcat_2,plantcat_8,2612302,1179567
100642,Hohgantweg 8,3612,Steffisburg,BE,2015-07-24,8.64,8.64,maincat_2,subcat_2,plantcat_9,2614797,1181639
100821,Rothachen 3,3614,Unterlangenegg,BE,2015-09-25,28.6,28.6,maincat_2,subcat_2,plantcat_8,2619342,1183936
100861,Turnweg 40,3427,Utzenstorf,BE,2015-06-11,9.88,9.88,maincat_2,subcat_2,plantcat_8,2608735,1219253
100842,Gurtenstrasse 53,3122,Kehrsatz,BE,2015-12-16,11.34,11.34,maincat_2,subcat_2,plantcat_9,2601953,1195558
101057,Buchholzstrasse 68k,3604,Thun,BE,2015-11-24,17.53,17.53,maincat_2,subcat_2,plantcat_9,2613215,1176151
100733,Rüegsaustrasse 49 (Parz. 512),3415,Rüegsauschachen,BE,2015-12-16,7.42,7.42,maincat_2,subcat_2,plantcat_8,2616998,1207570
100712,Obere Zollgasse 49B+C,3072,Ostermundigen,BE,2015-12-07,22.62,22.62,maincat_2,subcat_2,plantcat_8,2603599,1200127
101058,Bachstrasse 3,3298,Oberwil bei Büren,BE,2015-12-02,7.02,7.02,maincat_2,subcat_2,plantcat_8,2597523,1220202
100673,Büetigenstrasse 7,2557,Studen,BE,2016-02-18,8.32,8.32,maincat_2,subcat_2,plantcat_8,2589736,1217874
100658,Büetigenstrasse 5,2557,Studen,BE,2016-02-18,8.58,8.58,maincat_2,subcat_2,plantcat_8,2589715,1217867
101056,Bimerweg 22,3303,Jegenstorf,BE,2015-11-27,13.2,13.2,maincat_2,subcat_2,plantcat_8,2605038,1211441
101534,Affolternstrasse 21,3462,Weier,BE,2016-11-18,10.34,10.34,maincat_2,subcat_2,plantcat_8,2623366,1212332
100620,Gygerstuhl 61,3614,Unterlangenegg,BE,2015-12-10,9.18,9.18,maincat_2,subcat_2,plantcat_8,2620164,1183888
101533,Wangelenrain 22,3400,Burgdorf,BE,2015-12-01,8.18,8.18,maincat_2,subcat_2,plantcat_8,2614307,1212836
100623,Haselweg 22,3700,Spiez,BE,2015-11-17,22.37,38.28,maincat_2,subcat_2,plantcat_8,2618136,1170587
101100,Arniberg 140,3508,Arni,BE,2016-02-11,13.68,13.68,maincat_2,subcat_2,plantcat_9,2617880,1198652
101023,Burgerweg 10,3238,Gals,BE,2017-08-16,2.2,2.2,maincat_2,subcat_2,plantcat_8,2569838,1208276
100957,Murtenstrasse 21,3177,Laupen,BE,2015-09-30,29.58,29.58,maincat_2,subcat_2,plantcat_8,2584490,1195056
103241,Kaltberg 439,3054,Schüpfen,BE,2015-09-30,29.58,29.58,maincat_2,subcat_2,plantcat_8,2594125,1209540
100848,Stockernweg 8,3205,Gümmenen,BE,2015-09-30,29.58,29.58,maincat_2,subcat_2,plantcat_8,2587397,1199967
103059,Grünenbodenweg 5,3095,Spiegel bei Bern,BE,2016-06-20,8.5,8.5,maincat_2,subcat_2,plantcat_9,2600174,1197175
102084,Spittelweg 20,3600,Thun,BE,2015-09-21,17.2,17.2,maincat_2,subcat_2,plantcat_9,2615088,1179271
100734,Schriederstrasse 82C,3858,Hofstetten b. Brienz,BE,2015-12-19,11.83,11.83,maincat_2,subcat_2,plantcat_8,2648493,1178595
100698,Untergasse 4,3854,Oberried,BE,2015-11-25,12.1,12.1,maincat_2,subcat_2,plantcat_8,2639930,1176358
101493,Dorfgasse 30,3805,Goldswil,BE,2015-11-19,11.55,11.55,maincat_2,subcat_2,plantcat_8,2633599,1171644
104063,Rugenstrasse 26,3812,Wilderswil,BE,2015-12-05,11.7,21.3,maincat_2,subcat_2,plantcat_8,2632307,1168483
100906,Alte Römerstrasse 17,2542,Pieterlen,BE,2015-12-04,7.41,7.41,maincat_2,subcat_2,plantcat_8,2590911,1224662
100850,Schulstrasse 21,2563,Ipsach,BE,2016-01-29,9.35,9.35,maincat_2,subcat_2,plantcat_8,2584702,1218178
101110,Ober Steg 619,3454,Sumiswald,BE,2015-12-16,8.25,8.25,maincat_2,subcat_2,plantcat_8,2625293,1211103
100907,Le Cernil 21,2722,Les Reussilles,BE,2016-01-30,7.42,7.42,maincat_2,subcat_2,plantcat_8,2572934,1231841
101188,Rue de la Gare 34,2613,Villeret,BE,2015-12-16,9.6,19.1,maincat_2,subcat_2,plantcat_10,2568347,1223367
100900,Aeschistrasse 4,3711,Mülenen,BE,2016-01-29,10.45,10.45,maincat_2,subcat_2,plantcat_8,2619584,1165344
100981,Spelterinistrasse 22,3006,Bern,BE,2016-09-22,13.9,13.9,maincat_2,subcat_2,plantcat_9,2603042,1200761
101146,Mattenstrasse 52,3661,Uetendorf,BE,2015-12-03,7.56,7.56,maincat_2,subcat_2,plantcat_8,2611806,1180478
101339,Kappelen 178C,3472,Wynigen,BE,2015-12-31,9.63,9.63,maincat_2,subcat_2,plantcat_8,2620878,1216358
100895,Allée Champ du Moulin 11,2503,Bienne,BE,2015-12-17,4.41,4.41,maincat_2,subcat_2,plantcat_8,2585712,1219853
101648,Seelandweg 8a,3250,Lyss,BE,2016-06-20,8.32,8.32,maincat_2,subcat_2,plantcat_8,2590856,1213968
101478,Büeliweg 2,3852,Ringgenberg,BE,2016-02-23,4.48,4.48,maincat_2,subcat_2,plantcat_8,2635987,1172887
101151,Aarestrasse 25,3613,Steffisburg,BE,2016-04-08,7.15,7.15,maincat_2,subcat_2,plantcat_8,2613186,1180172
101340,Schoren 8a,3807,Iseltwald,BE,2016-03-20,11.83,11.83,maincat_2,subcat_2,plantcat_9,2640489,1173448
102116,Buchenweg 6,3270,Aarberg,BE,2016-10-07,10.92,10.92,maincat_2,subcat_2,plantcat_8,2588100,1210242
100991,Höhenweg 5,3365,Grasswil,BE,2015-11-19,8.12,13.44,maincat_2,subcat_2,plantcat_8,2617622,1221298
100964,Ursisbalmweg 28,3853,Niederried b. Interlaken,BE,2015-12-17,4.63,4.63,maincat_2,subcat_2,plantcat_9,2637290,1173838
101089,Chemin des Pêcheurs 19,2535,Frinvillier,BE,2015-12-23,10.83,10.83,maincat_2,subcat_2,plantcat_8,2586293,1224147
100910,Chante-Merle 55,2502,Biel/Bienne,BE,2015-12-02,15.61,15.61,maincat_2,subcat_2,plantcat_9,2585058,1221542
100977,Neufeldstrasse 32,3012,Bern,BE,2015-12-01,17.22,17.22,maincat_2,subcat_2,plantcat_8,2599503,1200643
101003,Sandhubel 17,3257,Ammerzwil,BE,2017-03-23,29.7,29.7,maincat_2,subcat_2,plantcat_8,2592779,1212929
101606,Südstrasse 35,4900,Langenthal,BE,2016-03-10,7.56,7.56,maincat_2,subcat_2,plantcat_8,2626708,1228425
101245,La Perrotte 61,2610,Les Pontins,BE,2016-03-22,6,12.79,maincat_2,subcat_2,plantcat_8,2567482,1220549
101173,Muhlernstrasse 558,3145,Niederscherli,BE,2016-06-30,6,6,maincat_2,subcat_2,plantcat_8,2598409,1192381
101103,Möriswilstrasse 42,3043,Uettligen,BE,2015-11-10,9.99,9.99,maincat_2,subcat_2,plantcat_9,2593352,1204341
101174,Ahornweg 21,4950,Huttwil,BE,2015-11-04,4.95,4.95,maincat_2,subcat_2,plantcat_8,2632033,1218581
101382,Sonnenweg 3,4936,Kleindietwil,BE,2015-11-24,20.08,20.08,maincat_2,subcat_2,plantcat_8,2626898,1221561
102513,Weidenweg 19,3608,Thun,BE,2016-02-11,15.95,15.95,maincat_2,subcat_2,plantcat_8,2611605,1176744
101333,Weidenweg 13,3608,Thun,BE,2016-02-05,12.93,12.93,maincat_2,subcat_2,plantcat_8,2611622,1176766
101281,Rüttiweg 12,3608,Thun,BE,2016-02-12,14.3,14.3,maincat_2,subcat_2,plantcat_8,2611596,1176718
101377,Stöcklerengasse 49a,2564,Bellmund,BE,2016-11-15,14.04,14.04,maincat_2,subcat_2,plantcat_8,2585507,1216567
101187,Banholzweg 4,3856,Brienzwiler,BE,2015-12-16,27,27,maincat_2,subcat_2,plantcat_8,2650414,1178118
101181,Tulpenweg 7,3627,Heimberg,BE,2016-03-09,6.7,6.7,maincat_2,subcat_2,plantcat_9,2612883,1180676
101454,Schulhausgasse 12+14,3113,Rubigen,BE,2016-02-18,33,33,maincat_2,subcat_2,plantcat_8,2608231,1194173
101456,Worbstrasse 13,3113,Rubigen,BE,2016-05-13,5.38,18.34,maincat_2,subcat_2,plantcat_8,2608270,1194405
101416,Schulstrasse 19,2563,Ipsach,BE,2016-01-22,10.08,10.08,maincat_2,subcat_2,plantcat_8,2584708,1218169
101505,La Tannerie 11,2608,Courtelary,BE,2015-12-07,7.59,7.59,maincat_2,subcat_2,plantcat_8,2572036,1225391
101225,Buuchi 34,3306,Etzelkofen,BE,2015-12-22,7.28,7.28,maincat_2,subcat_2,plantcat_8,2602925,1215315
101537,Meikirchstrasse 14,3042,Ortschwaben,BE,2015-12-02,29.9,29.9,maincat_2,subcat_2,plantcat_8,2597212,1204430
101203,Längenrüppstrasse 30,3322,Urtenen-Schönbühl,BE,2016-02-24,9.28,9.28,maincat_2,subcat_2,plantcat_8,2604197,1207959
101482,Tempelstrasse 6,3608,Thun,BE,2016-02-04,84.27,84.27,maincat_2,subcat_2,plantcat_8,2612038,1177153
101227,Kappelenstrasse 75,3472,Wynigen,BE,2016-08-02,8.25,8.25,maincat_2,subcat_2,plantcat_8,2618366,1217173
101549,Schwanderstrasse 23,3855,Brienz,BE,2015-11-09,2.4,12.2,maincat_2,subcat_2,plantcat_9,2646616,1178437
101548,Kirchrain 30a,2572,Sutz,BE,2016-07-26,29.7,29.7,maincat_2,subcat_2,plantcat_8,2583332,1217427
101308,Halte 757,3803,Beatenberg,BE,2015-12-10,12.58,12.58,maincat_2,subcat_2,plantcat_9,2629037,1172095
101639,Pappelweg 1,2543,Lengnau,BE,2016-02-18,5.04,5.04,maincat_2,subcat_2,plantcat_9,2594503,1225433
101705,Bernstrasse 361,3148,Lanzenhäusern,BE,2015-11-18,19.24,19.24,maincat_2,subcat_2,plantcat_8,2594312,1189713
101888,Schlossstrasse 8,4922,Bützberg,BE,2016-02-12,11.88,11.88,maincat_2,subcat_2,plantcat_8,2623448,1229454
101651,Stockackerstrasse 14,3122,Kehrsatz,BE,2016-03-01,4.68,4.68,maincat_2,subcat_2,plantcat_8,2602277,1196356
101586,Rue des Trois-Cantons 16,2333,La Ferrière,BE,2016-01-18,7.84,7.84,maincat_2,subcat_2,plantcat_8,2558656,1221439
101432,Hauptstrasse 63,2562,Port,BE,2016-04-05,12.24,12.24,maincat_2,subcat_2,plantcat_9,2585296,1218490
101887,Mühlestrasse 10a,3322,Urtenen-Schönbühl,BE,2015-12-03,6.24,6.24,maincat_2,subcat_2,plantcat_8,2604845,1208339
101658,Obere Rütte 20,3323,Bäriswil,BE,2015-12-11,9.95,9.95,maincat_2,subcat_2,plantcat_9,2607107,1207771
101610,Niesenstrasse 2,3510,Konolfingen,BE,2015-12-23,8.64,8.64,maincat_2,subcat_2,plantcat_8,2613642,1191937
101690,Bärhagweg 6,3855,Schwanden bei Brienz,BE,2015-12-22,11.83,11.83,maincat_2,subcat_2,plantcat_8,2646843,1178487
101598,Stegmattstrasse 5,3628,Uttigen,BE,2015-12-10,12.26,12.26,maincat_2,subcat_2,plantcat_8,2610658,1182428
101799,Rebacker 2A,3671,Herbligen,BE,2016-06-24,22.42,22.42,maincat_2,subcat_2,plantcat_9,2612777,1186515
102072,Sägegasse 37A,3110,Münsingen,BE,2016-02-29,12.1,12.1,maincat_2,subcat_2,plantcat_8,2608804,1191361
101905,Stadtfeldstrasse 31,3800,Unterseen,BE,2016-03-22,17.68,17.68,maincat_2,subcat_2,plantcat_8,2630482,1170706
102104,Bundsacker 511h,3154,Rüschegg Heubach,BE,2016-04-12,10.92,10.92,maincat_2,subcat_2,plantcat_8,2597146,1181479
102081,Holzackerstrasse 10A,3123,Belp,BE,2015-12-15,9.56,9.56,maincat_2,subcat_2,plantcat_8,2605124,1191890
101757,Haldenau 2,3074,Muri,BE,2015-12-22,18.81,18.81,maincat_2,subcat_2,plantcat_8,2604514,1196834
101640,Chemin Creux 17,2503,Bienne,BE,2016-01-22,4.68,4.68,maincat_2,subcat_2,plantcat_8,2586477,1220194
101886,Burgunderweg 37,3232,Ins,BE,2016-02-12,4.73,4.73,maincat_2,subcat_2,plantcat_8,2574464,1205706
101689,Nelkenweg 3,3293,Dotzigen,BE,2016-03-05,14.56,14.56,maincat_2,subcat_2,plantcat_8,2592553,1218812
102176,Kleinfeldstrasse 73,2563,Ipsach,BE,2016-04-11,9.8,9.8,maincat_2,subcat_2,plantcat_8,2583961,1217514
102013,Feldeggstrasse 37b,3322,Urtenen-Schönbühl,BE,2015-12-03,4.13,4.13,maincat_2,subcat_2,plantcat_8,2605404,1207532
102558,Nussbaumstrasse 32,3006,Bern,BE,2016-02-15,20.8,20.8,maincat_2,subcat_2,plantcat_8,2602195,1200300
101633,Mittelstrasse 15b,2560,Nidau,BE,2015-12-23,10.4,10.4,maincat_2,subcat_2,plantcat_8,2584841,1219355
103057,Seestrasse 45,3700,Spiez,BE,2016-04-26,9,9,maincat_2,subcat_2,plantcat_9,2618666,1170985
101913,Route du Château 28A,2520,La Neuveville,BE,2015-12-18,10.44,10.44,maincat_2,subcat_2,plantcat_8,2573595,1212890
101879,Kupfergasse 50,3800,Matten b. Interlaken,BE,2016-05-04,6.33,6.33,maincat_2,subcat_2,plantcat_8,2633136,1170128
104049,Flöschägertenweg 13,3127,Mühlethurnen,BE,2016-02-04,11.44,11.44,maincat_2,subcat_2,plantcat_8,2605207,1185245
101678,Schlucht 28,3367,Ochlenberg,BE,2016-04-27,9.72,9.72,maincat_2,subcat_2,plantcat_9,2623533,1223974
101677,Kohlplatzstrasse 38,4932,Lotzwil,BE,2015-04-01,7.84,7.84,maincat_2,subcat_2,plantcat_8,2627194,1226622
101865,Innerbergstrasse 43,3044,Innerberg,BE,2015-09-29,13.88,13.88,maincat_2,subcat_2,plantcat_9,2590165,1204957
101788,Dorfgasse 9,3454,Sumiswald,BE,2016-05-09,21.87,21.87,maincat_2,subcat_2,plantcat_9,2623126,1208817
102418,Südstrasse 6,3250,Lyss,BE,2019-03-27,142.56,142.56,maincat_2,subcat_2,plantcat_8,2588978,1212769
101978,Büdemliweg 24,3715,Adelboden,BE,2013-10-01,3.24,3.24,maincat_2,subcat_2,plantcat_8,2609130,1148607
101970,Neunenenstrasse 9,3066,Stettlen,BE,2015-12-16,2.76,16.06,maincat_2,subcat_2,plantcat_8,2606265,1201155
101854,Le Verger 1,2516,Lamboing,BE,2016-05-20,5.6,5.6,maincat_2,subcat_2,plantcat_8,2576833,1218315
101904,Glütsch 10b,3645,Zwieselberg,BE,2014-11-27,5.1,5.1,maincat_2,subcat_2,plantcat_8,2614219,1172704
102020,Sonnhalde 7,2563,Ipsach,BE,2016-01-29,11.44,11.44,maincat_2,subcat_2,plantcat_8,2584645,1217903
101804,Rainweg 2,3629,Jaberg,BE,2016-06-24,8.64,8.64,maincat_2,subcat_2,plantcat_9,2609882,1185196
101947,Haselholzweg 35,3098,Schliern bei Köniz,BE,2016-02-26,8.58,8.58,maincat_2,subcat_2,plantcat_8,2598520,1195890
101941,Waldeggstrasse 7,3800,Interlaken,BE,2016-03-26,3.12,11.61,maincat_2,subcat_2,plantcat_8,2632060,1170290
102079,Kirchhübeliweg 5,3250,Lyss,BE,2015-03-30,8.1,8.1,maincat_2,subcat_2,plantcat_8,2590186,1213109
102529,Marienstrasse 4,3600,Thun,BE,2016-02-02,9.13,9.13,maincat_2,subcat_2,plantcat_9,2614839,1177279
101934,Im Holz 6,3271,Radelfingen b. Aarberg,BE,2016-02-20,5.36,12.2,maincat_2,subcat_2,plantcat_8,2587493,1207726
101977,Hohlenweg 236,3766,Boltigen,BE,2016-03-28,5.38,5.38,maincat_2,subcat_2,plantcat_9,2596344,1164246
